 דוח שריפות מתאריך  01/01/2014  נכון ליום  03/05/2020 08:02:41,
ישוב              ,תאריך תחילת תוקף  ,תאריך סיום תוקף   ,מס היתר           ,מחוז              ,גידול             ,שעות שריפה        ,גוש ראשון         ,חלקה ראשונה       ,גוש שני           ,חלקה שניה         ,גוש שלישי         ,חלקה שלישית       ,
פרי גן,09/02/2014,15/02/2014,11158,נגב,עגבניות בבית צמיחה,05:00-10:00,9,9,,,,,
פתח תקווה,08/09/2014,13/09/2014,11915,מרכז,אתרוג,05:00-10:00,6391,4,6391,5,,,
פתחיה,28/11/2019,28/11/2019,15718,השפלה וההר,עינבי מאכל שלחין ובעל,10:00-16:00,3726,113,,,,,
פתחיה,05/11/2019,06/11/2019,15697,השפלה וההר,עינבי מאכל שלחין ובעל,07:00-12:00,3726,113,,,,,
פתחיה,03/11/2019,03/11/2019,15683,השפלה וההר,עינבי מאכל שלחין ובעל,07:00-12:00,3726,113,,,,,
פתחיה,30/08/2015,01/09/2015,12790,השפלה וההר,עינבי מאכל שלחין ובעל,05:00-10:00,4094,96,,,,,
פתחיה,12/05/2015,15/05/2015,12623,השפלה וההר,ענבי מאכל בחממה,07:00-12:00,4736,5,,,,,
פתחיה,05/11/2014,07/11/2014,12149,השפלה וההר,תלתן לזרעים ושחת,07:00-12:00,4736,10,,,,,
פתחיה,29/10/2014,31/10/2014,12129,השפלה וההר,עינבי מאכל שלחין ובעל,07:00-12:00,77,6,,,,,
פתחיה,23/10/2014,24/10/2014,12093,השפלה וההר,עינבי מאכל שלחין ובעל,07:00-12:00,77,6,,,,,
פתחיה,07/10/2014,08/10/2014,12057,השפלה וההר,עינבי מאכל שלחין ובעל,07:00-12:00,77,6,,,,,
פתחיה,01/10/2014,03/10/2014,12039,השפלה וההר,ענבי מאכל בחממה,05:00-10:00,77,6,,,,,
צאלים,24/11/2019,26/11/2019,15704,נגב,משתלת ריבוי שתילים לעצי נוי עד גודל מיכל 12,05:00-10:00,1,1,,,,,
צאלים,04/08/2019,04/08/2019,15557,נגב,צמחי גן ועצים,05:00-10:00,,,,,,,
צובה,21/08/2018,22/08/2018,15042,השפלה וההר,אורן,05:00-10:00,29960,20,,,,,
צובה,07/08/2018,08/08/2018,15033,השפלה וההר,משתלת יצור שתילים לעצי נוי *,05:00-10:00,29960,20,,,,,
צובה,30/07/2018,31/07/2018,15015,השפלה וההר,אורן,05:00-10:00,29960,20,,,,,
צובה,22/01/2018,22/01/2018,14662,השפלה וההר,אגס,10:00-16:00,29957,19,,,,,
צופית,25/07/2016,25/07/2016,13561,מרכז,תות שדה שרוע,05:00-10:00,7531,2,,,,,
צופית,28/07/2014,03/08/2014,11792,מרכז,תות שדה שרוע,05:00-10:00,7598,41,,,,,
צופית,28/04/2014,04/05/2014,11527,מרכז,לימון,07:00-12:00,7532,75,7529,11,,,
ציפורי,12/10/2015,14/10/2015,12888,עמקים,זית לשמן שלחין ובעל,07:00-12:00,17606,3,,,,,
צלפון,20/12/2017,21/12/2017,14608,השפלה וההר,זית למאכל שלחין ובעל,05:00-10:00,4955,11,4955,12,,,
צלפון,18/12/2017,19/12/2017,14592,השפלה וההר,זית למאכל שלחין ובעל,10:00-16:00,4955,11,4955,12,,,
צלפון,22/02/2017,23/02/2017,13998,השפלה וההר,זית למאכל שלחין ובעל,10:00-16:00,4956,48,4956,49,,,
צלפון,09/02/2017,09/02/2017,13948,השפלה וההר,זית לשמן שלחין ובעל,10:00-16:00,4955,13,,,,,
צלפון,23/01/2017,24/01/2017,13927,השפלה וההר,זית למאכל שלחין ובעל,10:00-16:00,4955,13,4955,14,,,
צלפון,26/09/2016,28/09/2016,13704,השפלה וההר,זית לשמן שלחין ובעל,05:00-10:00,4869,24,4869,28,4869,29,
צלפון,19/09/2016,19/09/2016,13685,השפלה וההר,זית למאכל שלחין ובעל,05:00-10:00,4869,24,,,,,
צלפון,06/09/2016,07/09/2016,13654,השפלה וההר,זית למאכל שלחין ובעל,05:00-10:00,4869,24,4869,28,4869,29,
צלפון,17/02/2016,17/02/2016,13254,השפלה וההר,זית למאכל שלחין ובעל,05:00-10:00,4957,114,,,,,
צנדלה,29/06/2015,01/07/2015,12684,עמקים,זית למאכל שלחין ובעל,05:00-10:00,20611,1,,,,,
צפרייה,08/09/2014,14/09/2014,11925,השפלה וההר,מינאולה,05:00-10:00,6276,124,,,,,
צפרייה,04/09/2014,05/09/2014,11901,השפלה וההר,מינאולה,05:00-10:00,6276,124,,,,,
צפת,03/08/2017,09/08/2017,14272,גולן גליל,אקליפטוס ענפים לקטיף,05:00-10:00,19612,86,19801,8,,,
צפת,07/03/2017,13/03/2017,14033,גולן גליל,ורוניקה כחולה,10:00-16:00,200000,31,15203,17,,,
צפת,07/03/2017,13/03/2017,14034,גולן גליל,אקליפטוס ענפים לקטיף,10:00-16:00,17600,1,,,,,
צפת,22/02/2017,28/02/2017,13989,גולן גליל,אקליפטוס ענפים לקטיף,10:00-16:00,186000,1,,,,,
צפת,22/02/2017,28/02/2017,13988,גולן גליל,אקליפטוס ענפים לקטיף,10:00-16:00,19041,2,19044,1,,,
צפת,30/01/2017,05/02/2017,13936,גולן גליל,אקליפטוס ענפים לקטיף,10:00-16:00,19041,2,19044,1,,,
צפת,23/01/2017,29/01/2017,13921,גולן גליל,שיטה,10:00-16:00,200000,31,15203,17,,,
צפת,12/01/2017,18/01/2017,13886,גולן גליל,שיטה,10:00-16:00,200000,14,,,,,
צפת,12/01/2017,18/01/2017,13885,גולן גליל,שיטה,05:00-10:00,200000,31,15203,17,,,
צפת,14/02/2016,20/02/2016,13223,גולן גליל,שיטה,10:00-16:00,15181,4,,,,,
צפת,12/01/2016,18/01/2016,13170,גולן גליל,מורן החורש בשטח פתוח,05:00-10:00,15181,4,,,,,
צרופה,28/11/2019,28/11/2019,15682,מרכז,עגבניות בבית צמיחה,07:00-12:00,11771,8,,,,,
צרופה,17/06/2019,18/06/2019,15487,מרכז,גד"ש שונים,05:00-10:00,11771,12,,,,,
צרעה,17/04/2019,18/04/2019,15437,השפלה וההר,שקד שלחין ובעל,07:00-12:00,2706,59,,,,,
צרעה,19/04/2017,20/04/2017,14139,השפלה וההר,ענבי מאכל בחממה,07:00-12:00,29659,23,,,,,
צרעה,06/04/2016,07/04/2016,13382,השפלה וההר,גפן יין לריבוי *,07:00-12:00,29698,3,,,,,
צרעה,20/07/2015,21/07/2015,12715,השפלה וההר,גפן יין לריבוי *,05:00-10:00,5040,4,,,,,
צרעה,14/07/2015,14/07/2015,12703,השפלה וההר,גפן יין לריבוי *,05:00-10:00,5040,4,,,,,
צרעה,06/07/2015,07/07/2015,12696,השפלה וההר,כרם כנות *,05:00-10:00,5040,4,,,,,
צרעה,02/07/2015,03/07/2015,12692,השפלה וההר,כרם כנות *,05:00-10:00,5040,4,,,,,
צרעה,29/06/2015,01/07/2015,12687,השפלה וההר,עינבי יין  שלחין ובעל,05:00-10:00,5040,4,,,,,
צרעה,22/06/2015,22/06/2015,12673,השפלה וההר,כרם כנות *,05:00-10:00,5040,4,,,,,
צרעה,22/06/2015,25/06/2015,12677,השפלה וההר,כרם כנות *,05:00-10:00,5061,1,,,,,
צרעה,17/06/2015,17/06/2015,12662,השפלה וההר,כרם כנות *,05:00-10:00,5040,4,,,,,
צרעה,15/06/2015,16/06/2015,12656,השפלה וההר,גפן יין לריבוי *,05:00-10:00,5040,4,,,,,
צרעה,30/04/2015,01/05/2015,12590,השפלה וההר,גפן יין לריבוי *,07:00-12:00,5061,1,,,,,
צרעה,21/04/2015,22/04/2015,12571,השפלה וההר,גפן יין לריבוי *,07:00-12:00,5061,1,,,,,
צרעה,30/03/2015,31/03/2015,12521,השפלה וההר,שקד שלחין ובעל,07:00-12:00,5040,3,34003,6,,,
צרעה,30/03/2015,31/03/2015,12520,השפלה וההר,עינבי יין  שלחין ובעל,07:00-12:00,29659,23,29698,3,29699,1,
צרעה,30/03/2015,31/03/2015,12515,השפלה וההר,שקד שלחין ובעל,07:00-12:00,5040,3,,,,,
צרעה,20/08/2014,22/08/2014,11865,השפלה וההר,גפן יין לריבוי *,05:00-10:00,5184,7,,,,,
צרעה,14/05/2014,20/05/2014,11559,השפלה וההר,שקד שלחין ובעל,07:00-12:00,5040,3,,,,,
צרעה,14/05/2014,20/05/2014,11560,השפלה וההר,שקד שלחין ובעל,07:00-12:00,34003,6,34003,7,,,
קבוצת יבנה,08/11/2018,08/11/2018,15167,השפלה וההר,כותנה,07:00-12:00,961,4,,,,,
קדימה-צורן,11/06/2018,11/06/2018,14944,מרכז,תות שדה שרוע,07:00-12:00,8038,72,,,,,
קדימה-צורן,28/05/2018,28/05/2018,14919,מרכז,תות שדה שרוע,07:00-12:00,8038,42,,,,,
קדימה-צורן,28/05/2018,29/05/2018,14917,מרכז,תות שדה שרוע,07:00-12:00,8039,8,8039,14,8039,15,
קדימה-צורן,21/05/2018,21/05/2018,14913,מרכז,תות שדה שרוע,07:00-12:00,8039,18,,,,,
קדימה-צורן,20/06/2017,20/06/2017,14228,מרכז,תות שדה שרוע,05:00-10:00,8038,100,,,,,
קדימה-צורן,15/06/2017,15/06/2017,14221,מרכז,תות שדה שרוע,07:00-12:00,8039,15,,,,,
קדימה-צורן,11/06/2017,11/06/2017,14212,מרכז,תות שדה שרוע,07:00-12:00,8039,22,,,,,
קדימה-צורן,06/06/2017,06/06/2017,14203,מרכז,תות שדה שרוע,07:00-12:00,8038,100,,,,,
קדימה-צורן,01/06/2017,01/06/2017,14195,מרכז,תות שדה שרוע,07:00-12:00,8039,8,,,,,
קדימה-צורן,20/06/2016,21/06/2016,13489,מרכז,תות שדה שרוע,07:00-12:00,8034,22,8034,23,,,
קדימה-צורן,16/06/2016,16/06/2016,13487,מרכז,תות שדה שרוע,07:00-12:00,8034,38,8041,12,,,
קדימה-צורן,07/06/2016,07/06/2016,13479,מרכז,תות שדה שרוע,07:00-12:00,8039,3,,,,,
קדימה-צורן,07/06/2016,07/06/2016,13478,מרכז,תות שדה שרוע,07:00-12:00,8034,22,8034,26,,,
קדימה-צורן,01/06/2016,07/06/2016,13471,מרכז,תות שדה שרוע,07:00-12:00,8034,38,8041,12,8041,13,
קדימה-צורן,01/06/2016,02/06/2016,13470,מרכז,תות שדה שרוע,07:00-12:00,8039,3,,,,,
קדימה-צורן,29/06/2015,02/07/2015,12663,מרכז,תות שדה שרוע,05:00-10:00,8038,100,,,,,
קדימה-צורן,16/06/2015,22/06/2015,12661,מרכז,תות שדה שרוע,05:00-10:00,8039,14,8035,12,,,
קדימה-צורן,10/06/2015,16/06/2015,12646,מרכז,תות שדה שרוע,07:00-12:00,8032,22,8039,18,,,
קדימה-צורן,10/06/2015,16/06/2015,12650,מרכז,תות שדה שרוע,07:00-12:00,8039,3,8039,8,,,
קדימה-צורן,10/06/2015,16/06/2015,12648,מרכז,תות שדה שרוע,07:00-12:00,8064,65,8064,68,8064,25,
קדימה-צורן,06/07/2014,30/06/2014,11678,מרכז,תות שדה שרוע,05:00-10:00,8038,100,,,,,
קדימה-צורן,24/06/2014,30/06/2014,11679,מרכז,תות שדה שרוע,05:00-10:00,8041,15,8041,40,,,
קדימה-צורן,16/06/2014,22/06/2014,11641,מרכז,תות שדה שרוע,05:00-10:00,8035,12,8039,3,8039,11,
קדימה-צורן,16/06/2014,22/06/2014,11642,מרכז,תות שדה שרוע,05:00-10:00,8039,14,,,,,
קדימה-צורן,11/06/2014,17/06/2014,11635,מרכז,תות שדה שרוע,07:00-12:00,7814,73,8035,1,8035,2,
קדימה-צורן,11/06/2014,17/06/2014,11636,מרכז,תות שדה שרוע,07:00-12:00,8035,4,,,,,
קדימה-צורן,29/05/2014,04/06/2014,11599,מרכז,תות שדה שרוע,07:00-12:00,8039,8,,,,,
קדמה,25/05/2017,25/05/2017,14186,מרכז,תות שדה שרוע,07:00-12:00,7814,73,,,,,
קדמה,01/06/2016,02/06/2016,13442,מרכז,תות שדה שרוע,07:00-12:00,8035,2,8035,3,,,
קדמה,10/06/2015,16/06/2015,12651,מרכז,תות שדה שרוע,07:00-12:00,8035,2,8035,3,,,
קדמה,31/05/2015,02/06/2015,12638,השפלה וההר,זית למאכל שלחין ובעל,07:00-12:00,34108,22,,,,,
קדמה,21/05/2015,22/05/2015,12629,השפלה וההר,שקד שלחין ובעל,07:00-12:00,3112,4,,,,,
קדמה,07/12/2014,11/12/2014,12237,השפלה וההר,זית לשמן שלחין ובעל,10:00-16:00,34108,22,,,,,
קדמת צבי,16/12/2019,22/12/2019,15687,גולן גליל,אגס,10:00-16:00,201000,40,201000,1,,,
קדמת צבי,20/05/2019,20/05/2019,15474,גולן גליל,גפן יין לריבוי *,07:00-12:00,201000,40,201000,40,201000,1,
קדמת צבי,20/05/2019,26/05/2019,15473,גולן גליל,גפן יין לריבוי *,07:00-12:00,201000,40,201000,1,,,
קדמת צבי,08/05/2019,14/05/2019,15454,גולן גליל,גפן יין לריבוי *,07:00-12:00,201000,40,201000,1,,,
קדמת צבי,15/04/2019,21/04/2019,15433,גולן גליל,תפוח,07:00-12:00,202000,9,,,,,
קדמת צבי,27/03/2019,02/04/2019,15401,גולן גליל,גפן יין לריבוי *,07:00-12:00,201100,2,201100,15,,,
קדמת צבי,20/01/2019,26/01/2019,15300,גולן גליל,גפן יין לריבוי *,10:00-16:00,201000,40,201000,1,,,
קדמת צבי,13/03/2018,19/03/2018,14792,גולן גליל,ענבי מאכל בחממה,10:00-16:00,201000,40,,,,,
קדמת צבי,07/03/2018,13/03/2018,14756,גולן גליל,ענבי מאכל בחממה,10:00-16:00,201000,40,,,,,
קדמת צבי,20/02/2018,26/02/2018,14724,גולן גליל,ענבי מאכל בחממה,10:00-16:00,201000,40,,,,,
קדמת צבי,28/11/2017,04/12/2017,14536,גולן גליל,ענבי מאכל בחממה,07:00-12:00,201000,40,,,,,
קדמת צבי,28/03/2017,03/04/2017,14090,גולן גליל,ענבי מאכל בחממה,07:00-12:00,201000,40,,,,,
קדמת צבי,20/03/2017,26/03/2017,14059,גולן גליל,ענבי מאכל בחממה,07:00-12:00,201000,40,,,,,
קדמת צבי,22/02/2017,28/02/2017,13991,גולן גליל,ענבי מאכל בחממה,10:00-16:00,201000,40,,,,,
קדמת צבי,18/05/2016,24/05/2016,13440,גולן גליל,ענבי מאכל בחממה,07:00-12:00,201000,1,201000,31,,,
קדמת צבי,22/03/2016,28/03/2016,13315,גולן גליל,ענבי מאכל בחממה,07:00-12:00,201000,2,202000,1,,,
קדמת צבי,24/02/2016,01/03/2016,13258,גולן גליל,ענבי מאכל בחממה,10:00-16:00,201000,2,202000,1,,,
קדמת צבי,22/12/2015,28/12/2015,13128,גולן גליל,ענבי מאכל בחממה,10:00-16:00,200000,1,,,,,
קדמת צבי,22/12/2015,28/12/2015,13129,גולן גליל,ענבי מאכל בחממה,10:00-16:00,200000,2,,,,,
קדמת צבי,03/02/2015,09/02/2015,12366,גולן גליל,תפוח,05:00-10:00,201000,1,,,,,
קדמת צבי,02/01/2014,08/01/2014,10998,גולן גליל,ענבי מאכל בחממה,05:00-10:00,201000,3,202000,1,,,
קדרון,24/12/2019,24/12/2019,15793,השפלה וההר,זית למאכל שלחין ובעל,10:00-16:00,4702,14,,,,,
קדרון,23/12/2019,23/12/2019,15786,השפלה וההר,תפוח,10:00-16:00,4719,9,,,,,
קדרון,06/11/2019,06/11/2019,15698,השפלה וההר,תפוח,07:00-12:00,4707,122,4708,19,4703,11,
קדרון,06/08/2019,07/08/2019,15564,השפלה וההר,משתלות הדרים,05:00-10:00,4707,29,,,,,
קדרון,21/03/2019,21/03/2019,15384,השפלה וההר,זית לשמן שלחין ובעל,07:00-12:00,4702,14,,,,,
קדרון,07/03/2019,07/03/2019,15358,השפלה וההר,זית לשמן שלחין ובעל,10:00-16:00,4702,14,,,,,
קדרון,23/01/2019,23/01/2019,15313,השפלה וההר,אפרסמון,10:00-16:00,4701,10,,,,,
קדרון,13/12/2018,13/12/2018,15262,השפלה וההר,אפרסק,10:00-16:00,4709,9,,,,,
קדרון,17/10/2018,18/10/2018,15135,השפלה וההר,תפוח,07:00-12:00,4703,8,,,,,
קדרון,10/10/2018,11/10/2018,15113,השפלה וההר,עינבי יין  שלחין ובעל,07:00-12:00,4704,14,,,,,
קדרון,25/06/2018,26/06/2018,14972,השפלה וההר,עינבי מאכל שלחין ובעל,05:00-10:00,4710,3,,,,,
קדרון,09/04/2018,09/04/2018,14843,השפלה וההר,זית לשמן שלחין ובעל,07:00-12:00,4702,14,,,,,
קדרון,05/12/2017,05/12/2017,14553,השפלה וההר,אפרסק,10:00-16:00,4709,9,,,,,
קדרון,14/11/2017,15/11/2017,14508,השפלה וההר,אפרסק,07:00-12:00,3866,1,,,,,
קדרון,01/11/2017,07/11/2017,14451,השפלה וההר,תפוח,07:00-12:00,4711,6,,,,,
קדרון,11/05/2017,11/05/2017,14167,השפלה וההר,רימון,07:00-12:00,4711,17,,,,,
קדרון,08/03/2017,08/03/2017,14043,השפלה וההר,אפרסק,10:00-16:00,4704,16,,,,,
קדרון,23/01/2017,24/01/2017,13928,השפלה וההר,אפרסק בבית רשת,10:00-16:00,4709,9,,,,,
קדרון,06/11/2016,06/11/2016,13772,השפלה וההר,רימון,07:00-12:00,4704,14,,,,,
קדרון,26/07/2016,26/07/2016,13562,השפלה וההר,אפרסמון,05:00-10:00,4709,10,,,,,
קדרון,04/07/2016,05/07/2016,13517,השפלה וההר,אפרסמון,05:00-10:00,4709,10,,,,,
קדרון,28/06/2016,28/06/2016,13506,השפלה וההר,אפרסמון,05:00-10:00,4705,1,,,,,
קדרון,07/03/2016,07/03/2016,13291,השפלה וההר,אפרסק,10:00-16:00,4709,9,,,,,
קדרון,03/02/2016,04/02/2016,13206,השפלה וההר,אפרסמון,10:00-16:00,4706,13,,,,,
קדרון,06/01/2016,06/01/2016,13147,השפלה וההר,תפוח,05:00-10:00,4709,9,,,,,
קדרון,27/11/2015,29/11/2015,13043,השפלה וההר,זית למאכל שלחין ובעל,10:00-16:00,4702,7,,,,,
קדרון,08/09/2015,10/09/2015,12794,נגב,לימון,05:00-10:00,2797,39,,,,,
קדרון,11/08/2015,13/08/2015,12748,השפלה וההר,אפרסמון,05:00-10:00,3884,3,,,,,
קדרון,10/08/2015,10/08/2015,12742,השפלה וההר,אפרסמון,05:00-10:00,4704,14,,,,,
קדרון,10/08/2015,10/08/2015,12741,השפלה וההר,אפרסמון,05:00-10:00,4704,15,,,,,
קדרון,24/03/2015,24/03/2015,12490,השפלה וההר,נובה (סנטינה),07:00-12:00,4704,10,,,,,
קדרון,24/03/2015,25/03/2015,12506,השפלה וההר,נובה (סנטינה),07:00-12:00,4701,10,,,,,
קדרון,16/12/2014,19/12/2014,12257,השפלה וההר,אפרסק,10:00-16:00,4709,9,,,,,
קדרון,12/11/2014,13/11/2014,12182,השפלה וההר,תפוחי אדמה סתיו,07:00-12:00,5137,17,,,,,
קדרון,21/10/2014,24/10/2014,12086,השפלה וההר,אפרסמון,07:00-12:00,4707,7,,,,,
קדרון,06/01/2014,12/01/2014,11050,השפלה וההר,תפוח,10:00-16:00,3866,12,,,,,
קדרון,06/01/2014,12/01/2014,11048,השפלה וההר,עינבי מאכל שלחין ובעל,10:00-16:00,4702,8,,,,,
קדרון,06/01/2014,12/01/2014,11051,השפלה וההר,אפרסק,10:00-16:00,3866,1,,,,,
קדרים,05/04/2017,11/04/2017,14109,גולן גליל,זית לשמן שלחין ובעל,07:00-12:00,15537,12,15537,16,,,
קדרים,22/02/2017,28/02/2017,14001,גולן גליל,זית לשמן שלחין ובעל,10:00-16:00,15537,12,15537,16,,,
קטורה,06/01/2014,12/01/2014,11044,נגב,תמר,05:00-10:00,5,3,,,,,
קצרין,20/02/2018,26/02/2018,14730,גולן גליל,אגס,10:00-16:00,14419,16,14419,15,,,
קריית גת,30/12/2019,31/12/2019,15799,נגב,צמחי גן ועצים,05:00-10:00,1,1,,,,,
קריית גת,17/12/2019,18/12/2019,15768,נגב,כרם כנות *,10:00-16:00,1,1,,,,,
קריית גת,19/05/2019,23/05/2019,15463,נגב,צמחי גן ועצים,07:00-12:00,308,1,,,,,
קריית גת,18/03/2019,20/03/2019,15373,נגב,צמחי גן ועצים,10:00-16:00,591000,188000,,,,,
קריית גת,18/03/2019,20/03/2019,15317,נגב,צמחי גן ועצים,10:00-16:00,17080,6,,,,,
קריית גת,20/01/2019,21/01/2019,15295,נגב,צמחי גן ועצים,10:00-16:00,,,,,,,
קריית גת,18/09/2014,19/09/2014,11967,נגב,ענבי מאכל בחממה,05:00-10:00,36,69,,,,,
קריית ענבים,20/02/2020,20/02/2020,15829,השפלה וההר,דקל,10:00-16:00,13,29528,,,,,
קריית שלמה,29/06/2015,05/07/2015,12628,מרכז,שמוטי,05:00-10:00,7691,85,,,,,
קריית שמונה,08/11/2018,14/11/2018,15160,גולן גליל,ליים,07:00-12:00,13330,20,,,,,
קריית שמונה,06/08/2018,12/08/2018,15031,גולן גליל,טיפוח (דונם),05:00-10:00,13418,2,,,,,
קריית שמונה,02/06/2015,08/06/2015,12643,גולן גליל,פומלו צ'נדלר,07:00-12:00,202000,14,,,,,
קריית שמונה,18/02/2014,24/02/2014,11187,גולן גליל,דובדבן וגודגדן,10:00-16:00,202000,14,,,,,
קרני שומרון,29/12/2016,29/12/2016,13856,השפלה וההר,דקל,10:00-16:00,,,,,,,
קשת,31/10/2019,06/11/2019,15679,גולן גליל,גפן יין לריבוי *,07:00-12:00,202000,52,202000,16,,,
קשת,30/01/2018,05/02/2018,14669,גולן גליל,קיוי,10:00-16:00,202000,4,202000,7,,,
קשת,22/01/2018,28/01/2018,14659,גולן גליל,קיוי,10:00-16:00,202000,4,202000,7,,,
קשת,05/04/2017,11/04/2017,14107,גולן גליל,תפוח,07:00-12:00,202000,52,202000,17,,,
קשת,23/03/2017,29/03/2017,14071,גולן גליל,תפוח,07:00-12:00,202000,52,202000,17,,,
קשת,22/03/2016,28/03/2016,13333,גולן גליל,תפוח,07:00-12:00,202000,27,202000,17,,,
קשת,22/03/2016,28/03/2016,13332,גולן גליל,נקטרינה,07:00-12:00,201000,84,,,,,
קשת,15/02/2016,21/02/2016,13248,גולן גליל,תפוח,10:00-16:00,202000,27,202000,17,,,
קשת,15/02/2016,21/02/2016,13249,גולן גליל,נקטרינה,10:00-16:00,201000,84,,,,,
קשת,14/02/2016,20/02/2016,13214,גולן גליל,נקטרינה,10:00-16:00,202000,7,,,,,
קשת,24/03/2015,30/03/2015,12501,גולן גליל,תפוח,07:00-12:00,202000,13,,,,,
